process_code,process_name,endpoint,node_no,state_code,business_node,employee_duty,center_duty,tech_duty,data_object,domain_event,node_output
P044,研学团队交付,员工端,10,S10,结算归档,查看/配合,主办/决策,配置支撑/留痕,P044_S10,P044.stage.10.completed,节点结果、附件、状态事件、通知与审计记录
P045,讲师排课,员工端,1,S01,课程需求,查看/配合,监督/协同,配置支撑/留痕,P045_S01,P045.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P045,讲师排课,员工端,2,S02,资格校验,查看/配合,主办/决策,配置支撑/留痕,P045_S02,P045.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P045,讲师排课,员工端,3,S03,可用时间,查看/配合,监督/协同,配置支撑/留痕,P045_S03,P045.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P045,讲师排课,员工端,4,S04,排课锁定,查看/配合,主办/决策,配置支撑/留痕,P045_S04,P045.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P045,讲师排课,员工端,5,S05,讲师确认,主办/填写,主办/决策,配置支撑/留痕,P045_S05,P045.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P045,讲师排课,员工端,6,S06,替补预案,查看/配合,监督/协同,配置支撑/留痕,P045_S06,P045.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P045,讲师排课,员工端,7,S07,授课记录,查看/配合,监督/协同,配置支撑/留痕,P045_S07,P045.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P045,讲师排课,员工端,8,S08,评价回写,主办/填写,监督/协同,系统自动/技术保障,P045_S08,P045.stage.08.completed,节点结果、附件、状态事件、通知与审计记录
P046,通知执行,员工端,1,S01,起草,查看/配合,监督/协同,配置支撑/留痕,P046_S01,P046.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P046,通知执行,员工端,2,S02,审核,查看/配合,主办/决策,配置支撑/留痕,P046_S02,P046.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P046,通知执行,员工端,3,S03,发布,查看/配合,主办/决策,配置支撑/留痕,P046_S03,P046.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P046,通知执行,员工端,4,S04,送达,查看/配合,监督/协同,配置支撑/留痕,P046_S04,P046.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P046,通知执行,员工端,5,S05,阅读/确认,主办/填写,主办/决策,配置支撑/留痕,P046_S05,P046.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P046,通知执行,员工端,6,S06,执行反馈,主办/填写,监督/协同,配置支撑/留痕,P046_S06,P046.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P046,通知执行,员工端,7,S07,责任人验收,查看/配合,主办/决策,配置支撑/留痕,P046_S07,P046.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P046,通知执行,员工端,8,S08,归档,查看/配合,主办/决策,配置支撑/留痕,P046_S08,P046.stage.08.completed,节点结果、附件、状态事件、通知与审计记录
P047,正式公文,员工端,1,S01,起草,查看/配合,监督/协同,配置支撑/留痕,P047_S01,P047.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P047,正式公文,员工端,2,S02,专业审核,查看/配合,主办/决策,配置支撑/留痕,P047_S02,P047.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P047,正式公文,员工端,3,S03,会签,查看/配合,监督/协同,配置支撑/留痕,P047_S03,P047.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P047,正式公文,员工端,4,S04,签发,查看/配合,主办/决策,配置支撑/留痕,P047_S04,P047.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P047,正式公文,员工端,5,S05,编号,查看/配合,监督/协同,配置支撑/留痕,P047_S05,P047.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P047,正式公文,员工端,6,S06,盖章,查看/配合,监督/协同,配置支撑/留痕,P047_S06,P047.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P047,正式公文,员工端,7,S07,分发,查看/配合,监督/协同,配置支撑/留痕,P047_S07,P047.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P047,正式公文,员工端,8,S08,回执,查看/配合,监督/协同,配置支撑/留痕,P047_S08,P047.stage.08.completed,节点结果、附件、状态事件、通知与审计记录
P047,正式公文,员工端,9,S09,移交档案,查看/配合,监督/协同,配置支撑/留痕,P047_S09,P047.stage.09.completed,节点结果、附件、状态事件、通知与审计记录
P048,会议行动,员工端,1,S01,议题征集,查看/配合,监督/协同,配置支撑/留痕,P048_S01,P048.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P048,会议行动,员工端,2,S02,材料检查,查看/配合,监督/协同,配置支撑/留痕,P048_S02,P048.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P048,会议行动,员工端,3,S03,会议发布,查看/配合,主办/决策,配置支撑/留痕,P048_S03,P048.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P048,会议行动,员工端,4,S04,签到,查看/配合,监督/协同,配置支撑/留痕,P048_S04,P048.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P048,会议行动,员工端,5,S05,召开,查看/配合,监督/协同,配置支撑/留痕,P048_S05,P048.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P048,会议行动,员工端,6,S06,纪要确认,主办/填写,主办/决策,配置支撑/留痕,P048_S06,P048.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P048,会议行动,员工端,7,S07,行动项,查看/配合,监督/协同,配置支撑/留痕,P048_S07,P048.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P048,会议行动,员工端,8,S08,执行,主办/填写,监督/协同,配置支撑/留痕,P048_S08,P048.stage.08.completed,节点结果、附件、状态事件、通知与审计记录
P048,会议行动,员工端,9,S09,验收,查看/配合,主办/决策,配置支撑/留痕,P048_S09,P048.stage.09.completed,节点结果、附件、状态事件、通知与审计记录
P048,会议行动,员工端,10,S10,归档,查看/配合,主办/决策,配置支撑/留痕,P048_S10,P048.stage.10.completed,节点结果、附件、状态事件、通知与审计记录
P049,大型活动,员工端,1,S01,立项,查看/配合,监督/协同,配置支撑/留痕,P049_S01,P049.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P049,大型活动,员工端,2,S02,项目组织,查看/配合,监督/协同,配置支撑/留痕,P049_S02,P049.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P049,大型活动,员工端,3,S03,唯一任务清单,查看/配合,监督/协同,配置支撑/留痕,P049_S03,P049.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P049,大型活动,员工端,4,S04,资源子单,查看/配合,主办/决策,配置支撑/留痕,P049_S04,P049.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P049,大型活动,员工端,5,S05,变更控制,查看/配合,监督/协同,配置支撑/留痕,P049_S05,P049.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P049,大型活动,员工端,6,S06,现场执行,主办/填写,监督/协同,配置支撑/留痕,P049_S06,P049.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P049,大型活动,员工端,7,S07,撤场清点,查看/配合,监督/协同,配置支撑/留痕,P049_S07,P049.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P049,大型活动,员工端,8,S08,复盘整改,查看/配合,主办/决策,配置支撑/留痕,P049_S08,P049.stage.08.completed,节点结果、附件、状态事件、通知与审计记录
P050,入库,员工端,1,S01,到货,查看/配合,监督/协同,配置支撑/留痕,P050_S01,P050.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P050,入库,员工端,2,S02,数量外观初验,查看/配合,监督/协同,配置支撑/留痕,P050_S02,P050.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P050,入库,员工端,3,S03,专业验收,查看/配合,主办/决策,配置支撑/留痕,P050_S03,P050.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P050,入库,员工端,4,S04,不合格隔离,查看/配合,监督/协同,配置支撑/留痕,P050_S04,P050.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P050,入库,员工端,5,S05,批次或资产编码,查看/配合,监督/协同,配置支撑/留痕,P050_S05,P050.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P050,入库,员工端,6,S06,上架,查看/配合,监督/协同,配置支撑/留痕,P050_S06,P050.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P050,入库,员工端,7,S07,库存流水,查看/配合,监督/协同,配置支撑/留痕,P050_S07,P050.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P050,入库,员工端,8,S08,归档,查看/配合,主办/决策,配置支撑/留痕,P050_S08,P050.stage.08.completed,节点结果、附件、状态事件、通知与审计记录
P051,领借调还,员工端,1,S01,申请,主办/填写,监督/协同,配置支撑/留痕,P051_S01,P051.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P051,领借调还,员工端,2,S02,审批,查看/配合,主办/决策,配置支撑/留痕,P051_S02,P051.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P051,领借调还,员工端,3,S03,可用性锁定,查看/配合,主办/决策,配置支撑/留痕,P051_S03,P051.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P051,领借调还,员工端,4,S04,出库/交付,查看/配合,监督/协同,配置支撑/留痕,P051_S04,P051.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P051,领借调还,员工端,5,S05,责任签收,主办/填写,监督/协同,配置支撑/留痕,P051_S05,P051.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P051,领借调还,员工端,6,S06,使用,主办/填写,监督/协同,配置支撑/留痕,P051_S06,P051.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P051,领借调还,员工端,7,S07,归还或调拨,主办/填写,监督/协同,配置支撑/留痕,P051_S07,P051.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P051,领借调还,员工端,8,S08,状态验收,查看/配合,主办/决策,配置支撑/留痕,P051_S08,P051.stage.08.completed,节点结果、附件、状态事件、通知与审计记录
P052,盘点,员工端,1,S01,计划,查看/配合,主办/决策,配置支撑/留痕,P052_S01,P052.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P052,盘点,员工端,2,S02,冻结范围,查看/配合,监督/协同,配置支撑/留痕,P052_S02,P052.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P052,盘点,员工端,3,S03,实盘,查看/配合,监督/协同,配置支撑/留痕,P052_S03,P052.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P052,盘点,员工端,4,S04,差异,查看/配合,监督/协同,配置支撑/留痕,P052_S04,P052.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P052,盘点,员工端,5,S05,原因调查,查看/配合,主办/决策,配置支撑/留痕,P052_S05,P052.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P052,盘点,员工端,6,S06,审批,查看/配合,主办/决策,配置支撑/留痕,P052_S06,P052.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P052,盘点,员工端,7,S07,调整流水,查看/配合,监督/协同,配置支撑/留痕,P052_S07,P052.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P052,盘点,员工端,8,S08,整改,查看/配合,监督/协同,配置支撑/留痕,P052_S08,P052.stage.08.completed,节点结果、附件、状态事件、通知与审计记录
P052,盘点,员工端,9,S09,解冻,查看/配合,监督/协同,配置支撑/留痕,P052_S09,P052.stage.09.completed,节点结果、附件、状态事件、通知与审计记录
P053,报废处置,员工端,1,S01,申请,主办/填写,监督/协同,配置支撑/留痕,P053_S01,P053.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P053,报废处置,员工端,2,S02,专业鉴定,查看/配合,主办/决策,配置支撑/留痕,P053_S02,P053.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
