process_code,process_name,endpoint,state_code,state_name,enter_condition,allowed_action,next_state,sla,timeout_policy,rollback_rule,audit_point
P094,版本发布,员工端,S07,监控,灰度,提交/确认/处理/退回/转交（按权限）,全量,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P094,版本发布,员工端,S08,全量,监控,提交/确认/处理/退回/转交（按权限）,复盘,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P094,版本发布,员工端,S09,复盘,全量,提交/确认/处理/退回/转交（按权限）,已关闭,事项关闭后2个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P095,宣传物料制作,员工端,S01,需求提交,流程触发/发起,提交/确认/处理/退回/转交（按权限）,完整性检查,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P095,宣传物料制作,员工端,S02,完整性检查,需求提交,提交/确认/处理/退回/转交（按权限）,排期,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P095,宣传物料制作,员工端,S03,排期,完整性检查,提交/确认/处理/退回/转交（按权限）,创作,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P095,宣传物料制作,员工端,S04,创作,排期,提交/确认/处理/退回/转交（按权限）,内部审核,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P095,宣传物料制作,员工端,S05,内部审核,创作,提交/确认/处理/退回/转交（按权限）,需求方确认,1个工作日；高风险按制度,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P095,宣传物料制作,员工端,S06,需求方确认,内部审核,提交/确认/处理/退回/转交（按权限）,版权检查,1个工作日；高风险按制度,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P095,宣传物料制作,员工端,S07,版权检查,需求方确认,提交/确认/处理/退回/转交（按权限）,定稿交付,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P095,宣传物料制作,员工端,S08,定稿交付,版权检查,提交/确认/处理/退回/转交（按权限）,资产入库,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P095,宣传物料制作,员工端,S09,资产入库,定稿交付,提交/确认/处理/退回/转交（按权限）,已关闭,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P096,拍摄任务,员工端,S01,拍摄需求,流程触发/发起,提交/确认/处理/退回/转交（按权限）,人员场地授权,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P096,拍摄任务,员工端,S02,人员场地授权,拍摄需求,提交/确认/处理/退回/转交（按权限）,脚本与清单,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P096,拍摄任务,员工端,S03,脚本与清单,人员场地授权,提交/确认/处理/退回/转交（按权限）,执行,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P096,拍摄任务,员工端,S04,执行,脚本与清单,提交/确认/处理/退回/转交（按权限）,素材回收,按计划时点/班次完成,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P096,拍摄任务,员工端,S05,素材回收,执行,提交/确认/处理/退回/转交（按权限）,筛选后期,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P096,拍摄任务,员工端,S06,筛选后期,素材回收,提交/确认/处理/退回/转交（按权限）,审核,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P096,拍摄任务,员工端,S07,审核,筛选后期,提交/确认/处理/退回/转交（按权限）,归档,1个工作日；高风险按制度,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P096,拍摄任务,员工端,S08,归档,审核,提交/确认/处理/退回/转交（按权限）,已关闭,事项关闭后2个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P097,返工变更,员工端,S01,变更申请,流程触发/发起,提交/确认/处理/退回/转交（按权限）,影响分析,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P097,返工变更,员工端,S02,影响分析,变更申请,提交/确认/处理/退回/转交（按权限）,版本冻结,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P097,返工变更,员工端,S03,版本冻结,影响分析,提交/确认/处理/退回/转交（按权限）,返工,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P097,返工变更,员工端,S04,返工,版本冻结,提交/确认/处理/退回/转交（按权限）,重新审核,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P097,返工变更,员工端,S05,重新审核,返工,提交/确认/处理/退回/转交（按权限）,替换交付,1个工作日；高风险按制度,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P097,返工变更,员工端,S06,替换交付,重新审核,提交/确认/处理/退回/转交（按权限）,旧版停用,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P097,返工变更,员工端,S07,旧版停用,替换交付,提交/确认/处理/退回/转交（按权限）,已关闭,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
